"","T1_L1","T1_L2","T1_L3","T2_N","T2_R1","T2_R3","T3_L4","T3_R2","T3_R4","SYMBOL"
"ENSMUSG00000089625",0,0,0,0,0,0,0,0,0,"LOC115489088"
"ENSMUSG00000089633",0,0,0,0,0,0,0,0,0,"A230009B12Rik"
"ENSMUSG00000089645",0,0,0,0,0,0,0,0,0,"Gm5766"
"ENSMUSG00000089647",2.10702392610316,0.898988140908322,2.5688096662903,8.89268882563557,6.47199112247505,2.13415021958909,2.66536154150019,3.65394176788638,4.38040683883607,"LOC102632231"
"ENSMUSG00000089661",0,0,0,0,0,0,0.888453847166729,0,0,"Mia"
"ENSMUSG00000089665",72.692325450559,79.1109563999323,82.2019093212894,96.7079909787869,83.0572194050965,88.5672341129474,118.164361673175,90.4350587551878,121.556289777701,"Fcor"
"ENSMUSG00000089669",1.05351196305158,14.3838102545331,4.28134944381716,4.44634441281779,6.47199112247505,10.6707510979455,11.5499000131675,3.65394176788638,6.57061025825411,"Tnfsf13"
"ENSMUSG00000089671",0,0,0.856269888763432,0,0,3.20122532938364,0,0,0,"Gm16537"
"ENSMUSG00000089678",0,0,0,0,1.07866518707918,0,0,0,0,"Agxt2"
"ENSMUSG00000089679",0,5.39392884544993,1.71253977752686,2.22317220640889,2.15733037415835,1.06707510979455,0.888453847166729,5.48091265182957,0,"Gm16299"
"ENSMUSG00000089682",313.946564989371,281.383288104305,298.838191178438,321.248383826085,268.587631582715,356.403086671379,300.297400342354,311.498535712314,278.155834266091,"Bcl2l2"
"ENSMUSG00000089686",0,3.59595256363329,0.856269888763432,3.33475830961334,0,0,1.77690769433346,0,0,"Mnd1-ps"
"ENSMUSG00000089687",3.16053588915474,0.898988140908322,2.5688096662903,0,1.07866518707918,0,0.888453847166729,1.82697088394319,1.09510170970902,"Rab42"
"ENSMUSG00000089694",0,0,0,0,0,0,0,0,0,"Nat8f7"
"ENSMUSG00000089704",7.37458374136105,3.59595256363329,10.2752386651612,6.66951661922668,8.6293214966334,5.33537554897274,0.888453847166729,18.2697088394319,6.57061025825411,"Galnt2"
"ENSMUSG00000089706",28.4448230023926,23.3736916636164,24.8318267741395,38.9055136121556,32.3599556123753,23.47565241548,44.4226923583364,13.7022816295739,15.3314239359263,"B230216N24Rik"
"ENSMUSG00000089707",2.10702392610316,0,4.28134944381716,6.66951661922668,3.23599556123753,0,0.888453847166729,5.48091265182957,0,"Slain1os"
"ENSMUSG00000089712",2.10702392610316,0,0,0,1.07866518707918,0,0,0.913485441971594,1.09510170970902,"LOC115486954"
"ENSMUSG00000089715",77.9598852658169,106.97958876809,136.146912313386,104.489093701218,202.789055170885,36.2805537330146,1.77690769433346,111.445223920534,47.0893735174878,"Cbx6"
"ENSMUSG00000089717",0,0,0,0,0,0,0,0,0,"4930552N02Rik"
"ENSMUSG00000089722",22.1237512240832,18.8787509590748,30.8257159954835,17.7853776512711,26.9666296769794,2.13415021958909,9.77299231883402,21.0101651653467,7.66571196796313,"Cd300ld5"
"ENSMUSG00000089724",0,0,0,0,0,0,0,0,0,"Krtap4-8"
"ENSMUSG00000089727",1.05351196305158,0,0,1.11158610320445,2.15733037415835,1.06707510979455,0,0.913485441971594,0,"Klra8"
"ENSMUSG00000089728",5.2675598152579,3.59595256363329,4.28134944381716,2.22317220640889,10.7866518707918,2.13415021958909,2.66536154150019,9.13485441971594,4.38040683883607,"Clec2f"
"ENSMUSG00000089730",0,0,0,0,0,0,0,0,0,"1700007P06Rik"
"ENSMUSG00000089736",30.5518469284958,17.9797628181664,24.8318267741395,27.7896525801112,22.6519689286627,36.2805537330146,35.5381538866692,20.0966797233751,25.1873393233074,"Tgfbr3l"
"ENSMUSG00000089737",0,0,0,0,0,0,0,0,0,"Gm15688"
"ENSMUSG00000089743",0,0,0,0,0,0,0,0,0,"Gm38691"
"ENSMUSG00000089756",220.18400027778,228.342987790714,268.012475182954,200.0854985768,186.609077364697,162.195416688771,232.774907957683,200.966797233751,270.490122298127,"Zfp966"
"ENSMUSG00000089759",4.21404785220632,0,0,0,1.07866518707918,3.20122532938364,4.44226923583364,0.913485441971594,0,"3632454L22Rik"
"ENSMUSG00000089762",16.8561914088253,8.98988140908322,11.987778442688,20.00854985768,22.6519689286627,1.06707510979455,1.77690769433346,15.5292525135171,9.85591538738116,"Ier5l"
"ENSMUSG00000089768",0,0,0,0,0,0,0.888453847166729,0,0,"Tmsb15b1"
"ENSMUSG00000089771",0,0,0,0,0,0,0,0,0,"Gm16311"
"ENSMUSG00000089773",0,0,0,0,0,0,0,0,0,"Skint1"
"ENSMUSG00000089774",112.725780046519,155.52494837714,133.578102647095,87.8153021531513,107.866518707918,156.860041139798,63.0802231488377,101.396884058847,84.3228316475944,"Slc5a3"
"ENSMUSG00000089781",0,0,0,0,0,0,0,0,0,"LOC102631993"
"ENSMUSG00000089787",0,0,0,0,0,0,0,0,0,"Gm15825"
"ENSMUSG00000089789",3.16053588915474,2.69696442272497,1.71253977752686,1.11158610320445,0,2.13415021958909,4.44226923583364,1.82697088394319,1.09510170970902,"Rdh1"
"ENSMUSG00000089797",0,0,0,0,0,0,0,0,0,"Gm16118"
"ENSMUSG00000089798",0,0,0,0,0,0,0,2.74045632591478,0,"1700028K03Rik"
"ENSMUSG00000089804",0,0,0,0,0,0,0,0,0,"Gm16136"
"ENSMUSG00000089809",12.642143556619,11.6868458318082,12.8440483314515,10.00427492884,9.70798668371258,8.53660087835638,4.44226923583364,23.7506214912614,10.9510170970902,"A930011G23Rik"
"ENSMUSG00000089815",2.10702392610316,0,0,4.44634441281779,2.15733037415835,2.13415021958909,0.888453847166729,3.65394176788638,0,"Gm5083"
"ENSMUSG00000089819",0,0,0,0,0,0,0,0,0,"Gm15679"
"ENSMUSG00000089824",404.548593811806,423.42341436782,372.477401612093,377.939275089512,388.319467348503,508.994827371999,395.361961989194,562.707032254502,439.135785593316,"Rbm12"
"ENSMUSG00000089832",350.819483696176,314.645849317913,414.434626161501,496.878988132388,499.421981617658,224.085773056855,562.391285256539,262.170321845848,401.90232746321,"Shkbp1"
"ENSMUSG00000089833",0,0,0,0,0,0,0,0,0,"Fhitos"
"ENSMUSG00000089837",0,0,0,0,0,0,0,0,0,"Npcd"
"ENSMUSG00000089844",16.8561914088253,19.7777390999831,35.9633353280641,73.3646828114935,55.0119245410379,18.1402768665073,64.8571308431712,36.5394176788638,36.1383564203976,"A530032D15Rik"
"ENSMUSG00000089847",36.8729187068053,35.9595256363329,33.3945256617738,27.7896525801112,42.0679422960878,36.2805537330146,36.4266077338359,27.4045632591478,35.0432547106886,"Timm10b"
"ENSMUSG00000089857",10.5351196305158,17.0807746772581,18.8379375527955,14.4506193416578,8.6293214966334,4.26830043917819,0.888453847166729,6.39439809380116,20.8069324844713,"Zfp882"
"ENSMUSG00000089859",0,0,1.71253977752686,0,0,0,0,0,0,"Olfr1506"
"ENSMUSG00000089862",181.204057644872,149.232031390781,161.835008976289,174.519018203098,182.294416616381,173.933242896511,143.041069393843,119.666592898279,142.363222262172,"Umad1"
"ENSMUSG00000089871",0,0,0,0,0,0,0,0,0,"Speer4cos"
"ENSMUSG00000089872",834.381474736851,734.473311122099,756.942581666874,750.320619663001,779.874930258244,723.476924440703,786.281654742555,476.839400709172,418.328853108845,"Rps6kc1"
"ENSMUSG00000089873",0,0,0,0,0,0,0,0,0,"Mup13"
"ENSMUSG00000089874",0,0.898988140908322,0.856269888763432,1.11158610320445,2.15733037415835,1.06707510979455,3.55381538866692,1.82697088394319,1.09510170970902,"9230117E06Rik"
"ENSMUSG00000089876",2.10702392610316,3.59595256363329,1.71253977752686,0,1.07866518707918,1.06707510979455,1.77690769433346,5.48091265182957,8.76081367767214,"Tmem102"
"ENSMUSG00000089879",0,0,0,0,0,0,0,0,0,"4930448H16Rik"
"ENSMUSG00000089887",0,0,0,0,0,0,0,0,0,"4931403M11Rik"
"ENSMUSG00000089889",9.48160766746421,11.6868458318082,9.41896877639775,5.55793051602223,10.7866518707918,13.8719764273291,7.99608462450056,13.7022816295739,16.4265256456353,"0610040B10Rik"
"ENSMUSG00000089892",0,0,0,0,0,0,0,0,0,"Olfr1199"
"ENSMUSG00000089900",3.16053588915474,1.79797628181664,4.28134944381716,6.66951661922668,7.55065630955423,1.06707510979455,8.88453847166729,0.913485441971594,1.09510170970902,"Tbc1d22bos"
"ENSMUSG00000089911",679.515216168269,525.00907429046,730.398215115207,686.960211780348,613.760491448051,614.635263241659,622.806146863877,669.584828965179,649.395313857448,"Mfsd14a"
"ENSMUSG00000089914",0,0,0,0,0,0,0,0,0,"4930486I03Rik"
"ENSMUSG00000089917",524.648957599686,571.756457617693,482.079947373812,594.698565214379,613.760491448051,503.659451823026,666.340385375047,438.473012146365,505.936989885566,"Uckl1"
"ENSMUSG00000089929",0,0.898988140908322,0.856269888763432,0,1.07866518707918,0,0,1.82697088394319,3.28530512912705,"Bcl2a1b"
"ENSMUSG00000089942",525.702469562738,449.494070454161,861.407508096012,1154.93796122942,1331.0728408557,393.750715514188,1999.02115612514,618.429644214769,810.375265184673,"Pira2"
"ENSMUSG00000089943",0,0.898988140908322,7.70642899887089,6.66951661922668,1.07866518707918,1.06707510979455,4.44226923583364,2.74045632591478,0,"Ugt1a5"
"ENSMUSG00000089945",0,0,0,0,0,0,0,0,0,"Pakap"
"ENSMUSG00000089947",0,0,0,0,0,0,0,0,0,"Gm15509"
"ENSMUSG00000089953",0,0,0,0,0,0,0,0,0,"Rnf224"
"ENSMUSG00000089957",0,0,0,0,0,0,0,0,0,"A830011K09Rik"
"ENSMUSG00000089960",0,0.898988140908322,3.42507955505373,0,0,0,0,0,0,"Ugt1a1"
"ENSMUSG00000089964",0,0,0,0,0,0,0,0,0,"Gm16582"
"ENSMUSG00000089982",0,0,0,0,0,0,0,0,0,"Gm7568"
"ENSMUSG00000089984",12.642143556619,7.19190512726657,8.56269888763432,17.7853776512711,25.8879644899002,16.0061266469182,5.33072308300037,8.22136897774435,4.38040683883607,"Fbxo24"
"ENSMUSG00000089992",1.05351196305158,0.898988140908322,0,0,1.07866518707918,0,0,0,1.09510170970902,"G6pd2"
"ENSMUSG00000089996",0,0,0,0,0,0,0,0,0,"Tmsb15b2"
"ENSMUSG00000089998",2.10702392610316,0.898988140908322,0.856269888763432,2.22317220640889,1.07866518707918,1.06707510979455,3.55381538866692,4.56742720985797,3.28530512912705,"Phtf1os"
"ENSMUSG00000090000",153.812746605531,177.100663758939,184.954295972901,243.437356601774,179.058421055143,216.616247288293,259.428523372685,271.305176265563,293.487258202017,"Ier3ip1"
"ENSMUSG00000090006",0,0,0,0,0,0,0,0,0,"Gm16227"
"ENSMUSG00000090015",108.511732194313,164.514829786223,106.177466206666,128.943987971716,93.8438712758883,118.445337187195,105.726007812841,127.887961876023,133.6024085845,"Gm15446"
"ENSMUSG00000090016",12.642143556619,14.3838102545331,12.8440483314515,30.0128247865201,16.1799778061876,9.60367598815093,16.8806230961678,11.8753107456307,1.09510170970902,"Gm16578"
"ENSMUSG00000090019",73.7458374136105,107.878576908999,113.027625316773,207.866601299232,341.936864304099,25.6098026350691,0,163.513894112915,87.6081367767214,"Gimap1"
"ENSMUSG00000090031",4.21404785220632,23.3736916636164,27.4006364404298,26.6780664769067,8.6293214966334,16.0061266469182,15.9921692490011,35.6259322368922,28.4726444524345,"4732440D04Rik"
"ENSMUSG00000090035",227.558584019141,208.565248690731,232.04913985489,234.544667776138,263.194305647319,209.146721519731,246.990169512351,234.7657585867,199.308511167041,"Galnt4"
"ENSMUSG00000090038",0,0,1.71253977752686,0,1.07866518707918,0,5.33072308300037,0,0,"Gm16573"
"ENSMUSG00000090053",0,0,0,0,0,0,0,0,0,"Pakap"
"ENSMUSG00000090059",0,0,0,0,0,0,0,0,0,"Olfr1062"
"ENSMUSG00000090061",0,0,2.5688096662903,2.22317220640889,1.07866518707918,1.06707510979455,2.66536154150019,0,0,"Nwd2"
"ENSMUSG00000090063",0,0,0,0,0,0,0,0,0,"Dlx6os1"
"ENSMUSG00000090066",0,0,0,0,0,0,1.77690769433346,0,0,"1110002E22Rik"
"ENSMUSG00000090071",0,0,0,0,0,0,0,0,0,"Cdk5r2"
"ENSMUSG00000090077",0,0,0,0,0,0,0,0,0,"Lime1"
"ENSMUSG00000090083",72.692325450559,73.7170275544824,84.7707189875797,91.1500604627646,92.7652060888091,106.707510979455,226.555731027516,129.714932759966,121.556289777701,"Rnf8"
"ENSMUSG00000090084",0,0,0,0,0,0,0,0,0,"Srpx"
"ENSMUSG00000090087",0,0,0,0,0,0,0,0,0,"Gm15939"
"ENSMUSG00000090088",0,0,0,0,0,0,0,0,0,"Gm15934"
"ENSMUSG00000090093",72.692325450559,51.2423240317743,52.2324632145693,32.235996992929,48.5399334185629,48.0183799407546,66.6340385375047,53.8956410763241,78.8473230990493,"Gm14393"
"ENSMUSG00000090097",0,0,0,0,0,0,0,0,0,"Olfr1182"
"ENSMUSG00000090098",24.2307751501863,25.171667945433,33.3945256617738,21.1201359608845,14.0226474320293,22.4085773056855,7.99608462450056,16.4427379554887,29.5677461621435,"Alms1-ps2"
"ENSMUSG00000090100",95.8695886376937,89.8988140908322,106.177466206666,73.3646828114935,84.1358845921757,84.2989336737692,41.7573308168363,64.8574663799832,56.9452889048689,"Ttbk2"
"ENSMUSG00000090101",0,0,0,0,0,0,3.55381538866692,0,1.09510170970902,"Snhg9"
"ENSMUSG00000090110",42.1404785220632,30.5655967908829,26.5443665516664,30.0128247865201,39.9106119219295,30.9451781840419,26.6536154150019,41.1068448887217,38.3285598398156,"Cmc4"
"ENSMUSG00000090112",730.083790394744,739.867239967549,670.459322901767,564.685740427859,579.243205461517,634.909690327756,609.479339156376,607.46781891111,594.640228371997,"Shprh"
"ENSMUSG00000090113",0,0,0,0,0,1.06707510979455,0,0.913485441971594,0,"Nhlrc4"
"ENSMUSG00000090115",79.0133972288684,65.6261342863075,73.6392104336551,71.1415106050846,38.8319467348503,85.3660087835638,55.0841385243372,73.9923207996991,56.9452889048689,"Usp49"
"ENSMUSG00000090121",2.10702392610316,2.69696442272497,7.70642899887089,4.44634441281779,3.23599556123753,5.33537554897274,3.55381538866692,2.74045632591478,10.9510170970902,"Abhd12b"
"ENSMUSG00000090122",0,0,0,0,0,0,0,0,0,"Kcne1l"
"ENSMUSG00000090124",278.127158245617,275.090371117946,281.712793403169,454.638716210619,405.57811034177,239.024824593979,635.244500724211,365.394176788638,693.199382245808,"Ugt1a7c"
"ENSMUSG00000090125",2.10702392610316,0,0,0,1.07866518707918,0,0,0,0,"Pou3f1"
"ENSMUSG00000090129",0,0,0,0,0,0,0,0,0,"Olfr287"
"ENSMUSG00000090132",0,0,0,0,0,0,0,0,0,"Cypt2"
"ENSMUSG00000090137",169.615426051304,210.363224972547,163.547548753815,152.287296139009,146.698465442768,273.171228107404,198.125207918181,231.111816818813,185.072188940824,"Uba52"
"ENSMUSG00000090141",2.10702392610316,0.898988140908322,2.5688096662903,6.66951661922668,6.47199112247505,3.20122532938364,0,1.82697088394319,1.09510170970902,"Gm614"
"ENSMUSG00000090145",7.37458374136105,2.69696442272497,0.856269888763432,3.33475830961334,6.47199112247505,2.13415021958909,7.10763077733383,1.82697088394319,3.28530512912705,"Ugt1a6b"
"ENSMUSG00000090150",490.936574782036,411.736568536011,429.847484159243,439.076510765756,546.883249849142,353.201861341995,502.864877496369,228.371360492899,268.299918878709,"Acad11"
"ENSMUSG00000090157",0,0,0,1.11158610320445,1.07866518707918,0,0,0,0,"Fam78a"
"ENSMUSG00000090160",0,0,0,0,0,0,0,0,0,"4930480K15Rik"
"ENSMUSG00000090164",164.347866236046,185.191557027114,210.642392635804,111.158610320445,92.7652060888091,44.817154611371,74.6301231620052,208.274680769523,174.121171843734,"BC035044"
"ENSMUSG00000090165",0,0,0,0,0,0,0,0,0,"Ugt1a10"
"ENSMUSG00000090166",0,0,0,0,1.07866518707918,0,0,0,0,"Ear10"
"ENSMUSG00000090171",1.05351196305158,2.69696442272497,1.71253977752686,2.22317220640889,4.3146607483167,4.26830043917819,0.888453847166729,1.82697088394319,2.19020341941804,"Ugt1a2"
"ENSMUSG00000090173",4.21404785220632,6.29291698635825,2.5688096662903,10.00427492884,32.3599556123753,8.53660087835638,23.099800026335,10.0483398616875,2.19020341941804,"Fbxw10"
"ENSMUSG00000090174",5.2675598152579,1.79797628181664,4.28134944381716,3.33475830961334,3.23599556123753,3.20122532938364,6.2191769301671,7.30788353577275,3.28530512912705,"Gm10612"
"ENSMUSG00000090175",0,0,0,0,0,0,0,0,0,"Ugt1a9"
"ENSMUSG00000090176",2.10702392610316,1.79797628181664,0.856269888763432,1.11158610320445,3.23599556123753,0,1.77690769433346,3.65394176788638,1.09510170970902,"Cd200r2"
"ENSMUSG00000090191",6.32107177830948,8.0908932681749,5.13761933258059,7.78110272243113,0,3.20122532938364,2.66536154150019,7.30788353577275,5.47550854854509,"9230105E05Rik"
"ENSMUSG00000090202",0,0,0,0,0,0,0,0,0,"4930503B20Rik"
"ENSMUSG00000090206",1.05351196305158,0,0,3.33475830961334,0,5.33537554897274,0,0.913485441971594,0,"Tepp"
"ENSMUSG00000090210",32.658870854599,20.6767272408914,28.2569063291932,15.5622054448623,22.6519689286627,43.7500795015764,8.88453847166729,11.8753107456307,20.8069324844713,"Itga10"
"ENSMUSG00000090213",491.990086745088,413.534544817828,571.132015805209,654.724214787419,668.772415989089,432.165419466792,664.563477680713,611.121760678996,571.643092468107,"Tmem189"
"ENSMUSG00000090215",0,3.59595256363329,5.13761933258059,4.44634441281779,5.39332593539588,4.26830043917819,7.10763077733383,2.74045632591478,1.09510170970902,"Trim34b"
"ENSMUSG00000090219",0,0,0,0,0,0,0,0,0,"Olfr643"
"ENSMUSG00000090220",1.05351196305158,0,4.28134944381716,0,0,1.06707510979455,0,0,1.09510170970902,"Pitpnm2os1"
"ENSMUSG00000090223",0,0,0,0,0,0,0,0,0,"Pcp4"
"ENSMUSG00000090225",0,0,0,0,0,0,0,0,0,"Gm11559"
"ENSMUSG00000090230",3.16053588915474,7.19190512726657,2.5688096662903,3.33475830961334,2.15733037415835,3.20122532938364,0.888453847166729,1.82697088394319,0,"Gm16315"
"ENSMUSG00000090231",0,0,0,0,0,1.06707510979455,0,2.74045632591478,0,"Cfb"
"ENSMUSG00000090235",3.16053588915474,5.39392884544993,2.5688096662903,3.33475830961334,2.15733037415835,6.40245065876728,5.33072308300037,7.30788353577275,6.57061025825411,"LOC102637720"
"ENSMUSG00000090236",0,2.69696442272497,5.99388922134402,0,1.07866518707918,1.06707510979455,0,1.82697088394319,0,"Car15"
"ENSMUSG00000090247",3.16053588915474,0,1.71253977752686,1.11158610320445,4.3146607483167,2.13415021958909,0.888453847166729,2.74045632591478,1.09510170970902,"Bloc1s1"
"ENSMUSG00000090254",7.37458374136105,3.59595256363329,5.13761933258059,3.33475830961334,12.9439822449501,3.20122532938364,0,0,0,"Gm1965"
"ENSMUSG00000090255",0,0,0,0,0,0,0,0,0,"4921534H16Rik"
"ENSMUSG00000090258",37.9264306698569,24.2726798045247,31.681985884247,56.6908912634268,29.1239600511377,30.9451781840419,68.4109462318381,62.1170100540684,61.325695743705,"Churc1"
"ENSMUSG00000090260",0,0,0,1.11158610320445,2.15733037415835,0,0,0,0,"2810442N19Rik"
"ENSMUSG00000090263",1.05351196305158,0,0,0,0,0,0,0,0,"D730045A05Rik"
"ENSMUSG00000090264",16.8561914088253,14.3838102545331,15.4128579977418,13.3390332384534,18.337308180346,4.26830043917819,6.2191769301671,20.0966797233751,2.19020341941804,"Eif4ebp3"
"ENSMUSG00000090266",274.966622356462,224.74703522708,291.131762179567,263.445906459454,314.970234627119,212.347946849115,246.990169512351,211.015137095438,250.778291523365,"Mettl23"
"ENSMUSG00000090272",328.695732472093,449.494070454161,603.670271578219,387.943550018352,510.20863348845,62.9574314778783,2.66536154150019,134.282359969824,176.311375263152,"Mndal"
"ENSMUSG00000090273",54.7826220786821,26.9696442272497,23.1192869966127,47.7982024377912,38.8319467348503,60.8232812582892,27.5420692621686,22.8371360492899,32.8530512912705,"Prr22"
"ENSMUSG00000090290",755.368077507982,811.786291240214,792.049647106174,477.982024377912,591.108522519388,783.233130589198,505.530239037869,654.055576451661,741.383857473005,"Tarbp1"
"ENSMUSG00000090291",0,0,3.42507955505373,1.11158610320445,0,0,0,1.82697088394319,1.09510170970902,"Lrrc10b"
"ENSMUSG00000090298",0,0,0,0,0,0,0,0,0,"Sult3a2"
"ENSMUSG00000090302",0,0,0,0,0,0,0,0,0,"Gm7714"
"ENSMUSG00000090304",0,0,0,0,0,0,0,0,0,"Vmn2r99"
"ENSMUSG00000090306",0,0,0,0,0,0,0,0,0,"Adh6-ps1"
"ENSMUSG00000090307",32.658870854599,39.5554781999662,77.9205598774723,80.0341994307202,56.0905897281171,21.3415021958909,32.872792345169,8.22136897774435,14.2363222262172,"1700071M16Rik"
"ENSMUSG00000090314",0,0,0,0,0,0,0,0,0,"2310050C09Rik"
"ENSMUSG00000090315",0,0,0,0,0,0,0,0,0,"Vmn2r104"
"ENSMUSG00000090326",0,0,0,0,0,0,0,0,0,"Dthd1"
"ENSMUSG00000090330",18.9632153349284,40.4544663408745,16.2691278865052,21.1201359608845,42.0679422960878,21.3415021958909,24.8767077206684,33.798961352949,24.0922376135984,"9130221H12Rik"
"ENSMUSG00000090336",1.05351196305158,0,0,1.11158610320445,0,0,0,0,0,"Cfap97d2"
"ENSMUSG00000090342",1.05351196305158,0.898988140908322,0,0,1.07866518707918,3.20122532938364,0,0.913485441971594,0,"Vmn2r46"
"ENSMUSG00000090346",0,0,0,0,0,0,0,0,0,"Vmn1r5"
"ENSMUSG00000090356",0,2.69696442272497,1.71253977752686,4.44634441281779,3.23599556123753,0,1.77690769433346,0.913485441971594,0,"Teddm3"
"ENSMUSG00000090362",0,0,0,0,0,0,0,0,0,"Vmn2r79"
"ENSMUSG00000090364",0,0,0,0,0,0,0,0,0,"Gm3043"
"ENSMUSG00000090369",0,1.79797628181664,1.71253977752686,0,0,0,0.888453847166729,0,0,"4933411K16Rik"
"ENSMUSG00000090383",0,0,0,0,0,0,0,0,0,"Vmn2r58"
"ENSMUSG00000090386",0,0,0,1.11158610320445,0,0,0,0,1.09510170970902,"Mir99ahg"
"ENSMUSG00000090394",461.438239816592,404.544663408745,515.474473035586,473.535679965094,474.612682314837,354.26893645179,374.92752350436,454.915750101854,312.10398726707,"4930523C07Rik"
"ENSMUSG00000090411",0,0,0,0,0,0,0,0,0,"Vmn1r174"
"ENSMUSG00000090417",0,0,0,0,0,0,0,0,0,"Vmn2r94"
"ENSMUSG00000090436",0,0,0,0,0,0,0,0,0,"Vmn2r75"
"ENSMUSG00000090439",7.37458374136105,3.59595256363329,5.99388922134402,6.66951661922668,5.39332593539588,4.26830043917819,6.2191769301671,1.82697088394319,1.09510170970902,"Gm17455"
"ENSMUSG00000090440",0,0,0,0,0,0,0,0,0,"1700049E17Rik1"
"ENSMUSG00000090457",0,0,0,0,0,0,0,0,0,"4930571K23Rik"
"ENSMUSG00000090461",0,0,0,0,1.07866518707918,0,0,0,0,"Iltifb"
"ENSMUSG00000090462",0,0,0,0,0,0,0,0,0,"1700091H14Rik"
"ENSMUSG00000090470",0,0,0,0,0,0,0,0,0,"Prr23a3"
"ENSMUSG00000090471",0,0,0,0,0,0,0,0,0,"Gm4553"
"ENSMUSG00000090487",0,0,0,0,0,0,0,0,0,"Gm2888"
"ENSMUSG00000090509",0,0,0,0,0,0,0,0,0,"Sfta2"
"ENSMUSG00000090512",0,0,0,0,0,0,0,0,0,"Gm3424"
"ENSMUSG00000090515",0,0,0,0,0,0,0,0,0,"Krtap27-1"
"ENSMUSG00000090523",516.220861895274,603.221042549484,442.691532490694,330.141072651721,390.476797722662,502.592376713232,357.158446561025,506.070934852263,574.928397597234,"Gypc"
"ENSMUSG00000090527",0,0,0,0,0,0,0,0,0,"Aadacl2fm2"
"ENSMUSG00000090534",0,0,0,0,0,0,0,0.913485441971594,0,"LOC105245869"
"ENSMUSG00000090539",0,0,0,0,0,0,0,0,0,"Gm9602"
"ENSMUSG00000090546",0,0,0,0,0,0,0,0,0,"Cdr1"
"ENSMUSG00000090550",0,0,0,0,0,0,0,0,0,"Prlh"
"ENSMUSG00000090553",1451.73948508508,1390.73465398517,1330.64340713837,1267.20815765307,1255.56627776016,1436.28309778346,1258.05064758809,1268.83127889854,1808.01292272959,"Snrpe"
"ENSMUSG00000090564",22.1237512240832,24.2726798045247,23.1192869966127,18.8969637544756,16.1799778061876,27.7439528546582,35.5381538866692,36.5394176788638,27.3775427427254,"A430057M04Rik"
"ENSMUSG00000090565",0,0,0.856269888763432,1.11158610320445,0,0,3.55381538866692,1.82697088394319,0,"4930405O22Rik"
"ENSMUSG00000090572",0,0,0,0,0,0,0,0,0,"Vmn2r109"
"ENSMUSG00000090581",0,0,0,0,0,0,0,0,0,"Vmn2r6"
"ENSMUSG00000090585",0,0,0,0,0,0,0,0,0,"4933406F09Rik"
"ENSMUSG00000090588",0,0,0,0,0,0,0,0,0,"Gm9573"
"ENSMUSG00000090619",0,0,0,0,0,0,0,0,0,"Vmn2r60"
"ENSMUSG00000090622",4.21404785220632,6.29291698635825,5.13761933258059,6.66951661922668,4.3146607483167,4.26830043917819,0,3.65394176788638,1.09510170970902,"A930033H14Rik"
"ENSMUSG00000090626",104.297684342106,86.3028615271989,74.4954803224186,93.3732326691735,77.6638934697006,102.439210540277,97.7299231883402,90.4350587551878,58.040390614578,"Tex9"
"ENSMUSG00000090627",0,0,0,0,0,0,0,0,0,"LOC108168187"
"ENSMUSG00000090629",0,0,0,0,0,0,0,0,0,"Olfr180"
"ENSMUSG00000090631",0,0,0.856269888763432,1.11158610320445,0,0,0,0,0,"Olfr456"
"ENSMUSG00000090634",0,0,0,0,0,0,0,0,0,"Gm8126"
"ENSMUSG00000090641",56.8896460047853,48.5453596090494,53.0887331033328,50.0213746442001,46.3826030444045,44.817154611371,33.7612461923357,48.4147284244945,49.2795769369058,"Zfp712"
"ENSMUSG00000090642",0,0,0,0,0,0,0,0,0,"Gm17182"
"ENSMUSG00000090655",0,0,0,0,0,0,0,0,0,"Vmn2r120"
"ENSMUSG00000090658",0,0,0,0,2.15733037415835,0,0,0,0,"Prss47"
"ENSMUSG00000090659",24.2307751501863,16.1817865363498,19.6942074415589,3.33475830961334,7.55065630955423,6.40245065876728,4.44226923583364,5.48091265182957,19.7118307747623,"Zfp493"
"ENSMUSG00000090662",0,0,0,0,0,0,0,0,0,"Vmn2r45"
"ENSMUSG00000090667",0,0,0,0,0,0,0,0,0,"Gm765"
"ENSMUSG00000090675",0,0,0,0,0,0,0,0,0,"Olfr111"
"ENSMUSG00000090685",1.05351196305158,0.898988140908322,1.71253977752686,1.11158610320445,0,0,0.888453847166729,0,0,"Atp6v1fnb"
"ENSMUSG00000090688",0,0,0,0,0,0,0,0,0,"Vmn2r12"
"ENSMUSG00000090691",0,0,0,0,0,0,0,0.913485441971594,0,"Gm3667"
"ENSMUSG00000090693",1.05351196305158,1.79797628181664,0,5.55793051602223,3.23599556123753,1.06707510979455,0,3.65394176788638,0,"Trim43a"
"ENSMUSG00000090698",12.642143556619,18.8787509590748,32.5382557730104,27.7896525801112,35.5959511736128,18.1402768665073,7.99608462450056,18.2697088394319,18.6167290650533,"Apold1"
"ENSMUSG00000090700",0,0,0,0,0,0,0,0,0,"Cyp4f40"
"ENSMUSG00000090710",0,0.898988140908322,4.28134944381716,0,0,0,2.66536154150019,0.913485441971594,3.28530512912705,"Pate11"
"ENSMUSG00000090713",0,0,0,0,0,0,0,0,0,"Gm8127"
"ENSMUSG00000090714",0,0,0,0,0,0,0,0,0,"Zscan4d"
